"","SYMBOL","FC","DESeq2.STAT","PVAL","ADJ.PVAL"
"645332","FAM86C2P",0.289404016054901,3.59136916752549,0.000328945297845178,1
"653113","FAM86FP",-0.114659049827818,-1.34384131418474,0.178999706542869,1
"729375","FAM86HP",0.0456856740410868,0.46552686102931,0.641554205717882,1
"51439","FAM8A1",-0.213515030339556,-3.93677127126849,8.25852537438801e-05,1
"283742","FAM98B",0.0702663447762168,1.46140900138898,0.143903231901338,1
"147965","FAM98C",0.219887115242653,3.04268052178553,0.00234481128213491,1
"55120","FANCL",0.220530189849404,3.21684846056967,0.00129607036453206,1
"57697","FANCM",-0.085781010641448,-1.19623521950725,0.231604780472665,1
"84188","FAR1",0.153322044516177,2.27836389089163,0.0227049059202986,1
"55711","FAR2",0.444126728278768,3.69979134274207,0.000215776802371927,1
"9855","FARP2",-0.0579507144604755,-0.973096660463915,0.330505263655748,1
"10667","FARS2",0.0762451674805475,1.57177621217436,0.116002460151687,1
"2194","FASN",-0.117323585478579,-0.819008162027532,0.412781756838946,1
"79675","FASTKD1",0.233685542318573,3.84867813027154,0.000118756925381577,1
"22868","FASTKD2",-0.125073956963001,-2.82854553600307,0.00467600483645591,1
"60493","FASTKD5",0.20904614658272,3.89328568747348,9.88955718684512e-05,1
"120114","FAT3",-0.423661681225079,-2.85734106110977,0.00427206526543921,1
"2197","FAU",-0.223900368094733,-3.04674160888288,0.00231336478589638,1
"84553","FAXC",0.315180686875581,2.03532163587248,0.0418185205561156,1
"85302","FBF1",0.130762145434985,1.94629544175264,0.05161926082759,1
"2091","FBL",-0.241909002606708,-3.05060837180614,0.00228378245664222,1
"54751","FBLIM1",0.13833276963338,1.46623164595695,0.142585189998997,1
"2200","FBN1",0.059241626235636,0.407434335442526,0.683689013148429,1
"57666","FBRSL1",0.0416229978182756,0.716388585090871,0.473751441354282,1
"144699","FBXL14",0.179618417554335,3.00772637252188,0.00263210011418762,1
"79176","FBXL15",0.116886633895554,1.45857818329672,0.144681241924816,1
"80028","FBXL18",-0.210253407432852,-2.53052385562712,0.0113892339763926,1
"25827","FBXL2",0.220620253356487,2.69191245572092,0.00710435911500406,1
"84961","FBXL20",-0.226597245778868,-2.9014755308975,0.00371409784599213,1
"26235","FBXL4",-0.143062266081059,-2.18117943197235,0.0291701475069314,1
"23194","FBXL7",-0.0906475328029585,-0.827872034882079,0.407742973855388,1
"55336","FBXL8",-0.114562125467408,-1.35255019295495,0.17619937339974,1
"80204","FBXO11",-0.131465052959016,-3.29260608535526,0.00099263441710756,1
"23014","FBXO21",0.179139314626907,3.40956217728449,0.000650672439704188,1
"26273","FBXO3",-0.094186610220933,-1.55620122077464,0.119660251187253,1
"84085","FBXO30",-0.13229795505024,-2.0719462754504,0.0382704517286991,1
"55030","FBXO34",0.0481078656089563,0.890129975711091,0.373396099028625,1
"130888","FBXO36",0.172696322437031,1.86747579085759,0.0618351744827039,1
"81545","FBXO38",0.0388944494832249,0.790102921970314,0.429467663562267,1
"26272","FBXO4",0.0060290315481393,0.118409118040468,0.905743501454749,1
"23291","FBXW11",-0.0816998687792834,-1.84506573628557,0.0650279767108577,1
"26190","FBXW2",0.0175945992275431,0.383278649117604,0.701513168299084,1
"54461","FBXW5",-0.023342497232328,-0.288688321170769,0.772819900720923,1
"51077","FCF1",0.0121830724239853,0.336368400200348,0.736593075597721,1
"2213","FCGR2B",-0.176158529666825,-1.27380521871992,0.202732455202392,1
"9103","FCGR2C",0.139166696729823,1.45476303832342,0.145734874046392,1
"23149","FCHO1",0.0991012354841724,0.81700626977557,0.413924845040693,1
"9873","FCHSD2",-0.075349126406507,-1.37726466719765,0.16843043492643,1
"2222","FDFT1",-0.260454575927374,-3.35611782630069,0.000790448847110817,1
"2235","FECH",0.18233574357871,3.81379942646853,0.000136846544998134,1
"55527","FEM1A",0.0454025742648893,0.736291426248654,0.461553362831747,1
"10116","FEM1B",-0.299161620549046,-3.54862640975347,0.000387246073613535,1
"56929","FEM1C",0.0992966118707896,1.55218414720476,0.120618168151864,1
"80307","FER1L4",0.503661124763638,3.13702461160772,0.00170671799800693,1
"83706","FERMT3",0.34996312135553,3.26654246620654,0.00108869477817123,1
"221472","FGD2",-0.316807525589229,-3.24022371768468,0.00119435952429331,1
"100505641","FGD5-AS1",-0.15811825649491,-2.96072669232307,0.00306914161997436,1
"55277","FGGY",-0.225773261747768,-3.41633524656281,0.000634700567734153,1
"2274","FHL2",-0.318909251853729,-2.83374236249599,0.00460064066824182,1
"2275","FHL3",-0.151682208619477,-1.85262982370431,0.0639354347411105,1
"29109","FHOD1",-0.112750162519103,-1.38353475240996,0.166500959056099,1
"387758","FIBIN",-0.398730034627759,-3.15940878982493,0.00158089575530248,1
"11153","FICD",0.226614029245012,3.2104275663045,0.00132537667039938,1
"9896","FIG4",0.19842625993866,3.16416969240988,0.00155526087106177,1
"51024","FIS1",-0.171559051057473,-2.45445822067899,0.014109705927822,1
"128486","FITM2",-0.251052983294335,-2.69085641902011,0.00712688605803433,1
"24147","FJX1",0.298021501224863,2.76635464102282,0.00566868503862785,1
"55033","FKBP14",0.216604648832548,2.92387915516178,0.00345698925778448,1
"2280","FKBP1A",0.130313595677407,1.79302671246202,0.0729686528912582,1
"2282","FKBP1AP1",0.189799500898724,2.70307777131601,0.00687006698964255,1
"2286","FKBP2",0.383349264991005,3.88900628350589,0.000100655512218494,1
"51661","FKBP7",-0.209442336208517,-2.88592849887646,0.00390260807353315,1
"23770","FKBP8",-0.226664847308563,-3.04929409156819,0.00229379814234396,1
"11328","FKBP9",-0.117669439990522,-1.71869818398101,0.0856693428928573,1
"2314","FLII",-0.208793698858751,-3.07861635073361,0.00207964304338848,1
"645644","FLJ42627",-0.104863073717643,-1.31146586770849,0.189700418042485,1
"2319","FLOT2",-0.156664695038793,-2.35048994867708,0.018748714024257,1
"23767","FLRT3",-0.612963360065992,-3.18484864213984,0.00144829736722795,1
"342184","FMN1",0.306432238099696,2.61682841421222,0.00887509423431698,1
"752","FMNL1",-0.029965737521731,-0.333257708585839,0.738939760105516,1
"91010","FMNL3",0.0873381882880943,1.27729822439456,0.20149698026686,1
"2332","FMR1",0.220771853546027,3.9041885019209,9.45420734622392e-05,1
"64122","FN3K",0.170899671422461,1.97401200609687,0.0483803777824076,1
"79672","FN3KRP",0.143862089156425,2.8178063426219,0.00483529639287219,1
"23048","FNBP1",-0.0617249366584255,-1.07461132139162,0.282548780981499,1
"64778","FNDC3B",-0.155820424041754,-2.05682763236236,0.0397028090835807,1
"96459","FNIP1",0.176493133862751,2.7204598967638,0.00651911788517744,1
"2339","FNTA",-0.220481459044805,-3.60150696637696,0.000316377943256875,1
"2342","FNTB",0.124679710588731,1.83887748660727,0.0659332078526389,1
"2355","FOSL2",-0.121091496397807,-1.46423658889533,0.14312931622844,1
"2295","FOXF2",0.190859192997918,1.75214549263487,0.0797487934439586,1
"55810","FOXJ2",-0.177241170582625,-3.75179993697861,0.000175569545184867,1
"22887","FOXJ3",-0.133435544952856,-3.04384142931578,0.00233578222668605,1
"2310","FOXO3B",-0.264802271246919,-3.85883700058072,0.000113927888485192,1
"27086","FOXP1",-0.0965080610877555,-1.45278294491883,0.146284028737278,1
"116113","FOXP4",0.24771180772686,3.52059763245143,0.000430575447329683,1
"55572","FOXRED1",0.0499502452253159,0.79563187453871,0.426246034320297,1
"2356","FPGS",0.0454961209818339,0.632995823575847,0.52673637030919,1
"10023","FRAT1",-0.0266360928462746,-0.36592781103924,0.714418943269137,1
"83957","FRMD8P1",0.274254203374805,3.08977532839861,0.00200307954442153,1
"391059","FRRS1",0.213551035487816,2.54865906411477,0.010813795982454,1
"10818","FRS2",0.226187624365285,2.77519340135698,0.00551688897151171,1
"285527","FRYL",-0.196599904471054,-3.37503136250577,0.000738072791305239,1
"6624","FSCN1",0.057296433987706,0.605317207149985,0.544968250363555,1
"10272","FSTL3",-0.421479006845444,-3.1359139832885,0.00171319443467457,1
"2495","FTH1",0.0568572902875219,0.72261883884199,0.469914090932907,1
"2498","FTH1P3",0.0651873213541194,0.799827505194784,0.42381074463824,1
"2512","FTL",-0.27384063548502,-2.36826480824747,0.0178717391781738,1
"8939","FUBP3",0.0963243967788133,2.39387464090848,0.0166714456962808,1
"2517","FUCA1",0.178319977185519,2.290252000462,0.0220067125675195,1
"2519","FUCA2",0.256220274603671,3.60279104045208,0.000314818601280614,1
"65991","FUNDC2",-0.0335778601263165,-0.53091991189172,0.595474278818327,1
"388965","FUNDC2P2",-0.0707492656399582,-1.02059373395349,0.307446959427684,1
"5045","FURIN",0.0502980193766471,0.550886430570934,0.581711530006998,1
"170384","FUT11",0.0424993804483741,0.57921301049868,0.56244545303572,1
"80199","FUZ",-0.184331638471684,-2.16991031771862,0.0300136405542005,1
"2395","FXN",-0.181076813819991,-3.44418104751239,0.000572792008849811,1
"8087","FXR1",0.10098315775738,1.93666463936654,0.0527863508843741,1
"9513","FXR2",-0.0604998083924041,-1.14888264732051,0.250604373861149,1
"53827","FXYD5",0.149136037245311,1.4947316211679,0.134984498238131,1
"84248","FYTTD1",0.205257386568632,3.71423597240942,0.000203818542239923,1
"8321","FZD1",-0.375007092505665,-3.71812599878959,0.000200706163246362,1
"7976","FZD3",0.176619471220757,1.27519587410811,0.202239921300998,1
"8323","FZD6",-0.0423473264999659,-0.381420121121595,0.702891532966319,1
"11337","GABARAP",-0.194208709433826,-3.17117637678731,0.00151822930137553,1
"4616","GADD45B",-0.18705626998963,-1.74431073166342,0.0811049213460082,1
"2581","GALC",-0.025828858355165,-0.382167058561952,0.702337454180862,1
"2585","GALK2",-0.0839297687760007,-1.65778870435405,0.0973601220380749,1
"130589","GALM",0.0023892027073548,0.026486656365337,0.978869176544448,1
"79623","GALNT14",-0.116797526272195,-0.821161981917751,0.411554008613903,1
"2591","GALNT3",0.199351196057374,1.17726742557298,0.239088784174605,1
"2593","GAMT",0.3755245384701,3.01478283906696,0.0025716331027457,1
"8139","GAN",-0.250360389869416,-2.50048668250375,0.0124022795930524,1
"26130","GAPVD1",0.216486069137541,3.90011576206509,9.61467048809236e-05,1
"54433","GAR1",0.146540177913898,2.49799219649636,0.0124898943198075,1
"10634","GAS2L1",-0.159861388750049,-2.14421156123304,0.0320159391492333,1
"60674","GAS5",-0.293536256531271,-2.7792278849133,0.00544882845191419,1
"2622","GAS8",-0.0577950134764307,-0.771788995535848,0.440239410454811,1
"2624","GATA2",-0.152798309066399,-1.01927920182256,0.308070434970259,1
"57798","GATAD1",-0.159886589861598,-3.00353888586543,0.0026685944387058,1
"283459","GATC",0.103056017201373,2.57783266415573,0.00994221310709116,1
"2628","GATM",-0.388618087736472,-3.29360815677748,0.000989102798260902,1
"26301","GBGT1",-0.283574739317377,-2.98347282535147,0.00284997342424075,1
"2633","GBP1",0.271817944714579,2.41952836692657,0.0155406485663405,1
"400759","GBP1P1",-0.403415194940155,-3.10600366568519,0.00189634364847014,1
"115361","GBP4",-0.179960718065976,-1.34625592077748,0.178219996115737,1
"25801","GCA",0.0359030587795931,0.59403823077698,0.552486542964739,1
"79571","GCC1",0.153072482881991,3.41232099294872,0.000644122161446913,1
"9648","GCC2",-0.211230811679339,-3.09087450053012,0.00199567963613063,1
"2639","GCDH",-0.00227578500162516,-0.0305561513515488,0.975623511958057,1
"6936","GCFC2",-0.176082251186123,-3.4230438329328,0.000619240909138969,1
"2644","GCHFR",0.145842938362644,1.46905352524985,0.14181827190468,1
"2729","GCLC",-0.190284827424528,-2.56038876287689,0.0104555129126479,1
"2730","GCLM",-0.208889686196387,-2.79735136080881,0.00515234682890618,1
"2650","GCNT1",0.104005151279395,0.799157563749525,0.424199054951998,1
"2651","GCNT2",-0.414497380284396,-2.87945726975474,0.0039836027647008,1
"54332","GDAP1",0.267921779370804,2.0701942401749,0.0384341584377542,1
"79153","GDPD3",-0.436816333225873,-3.30620290563366,0.000945695786001523,1
"25929","GEMIN5",-0.0328244019833508,-0.7608132121895,0.446768641743725,1
"54960","GEMIN8",0.00702205293973732,0.133999842138297,0.893402699264743,1
"81577","GFOD2",-0.059430453654576,-1.29264434777198,0.196134093922988,1
"9945","GFPT2",-0.211608233863666,-1.68568795871017,0.0918559173542137,1
"2674","GFRA1",-0.0511319081574586,-0.23714770980686,0.81254220075214,1
"26088","GGA1",0.117144970087889,2.12433381360683,0.03364224016313,1
"23062","GGA2",-0.0459590216652879,-0.752403983742655,0.451808151615961,1
"23163","GGA3",-0.097135671188998,-2.05132753827603,0.0402350604225699,1
"2677","GGCX",-0.0753001988437062,-1.43101543449456,0.152425791674703,1
"79893","GGNBP2",-0.117809607787634,-2.69637337850708,0.0070099042847041,1
"2678","GGT1",0.369516204758436,2.31549407794898,0.0205859082801803,1
"2687","GGT5",-0.318559660723823,-2.92658638155224,0.00342704320572466,1
"124975","GGT6",-0.0325174667539815,-0.159531960238254,0.873249780117238,1
"84514","GHDC",-0.000171320916749907,-0.00220455565662268,0.998241020502943,1
"27069","GHITM",0.0965723621013185,1.70804977507314,0.0876271070346488,1
"26058","GIGYF2",-0.0337802360552485,-0.738943205581343,0.45994148521289,1
"26157","GIMAP2",-0.195402443086611,-2.21809451895771,0.0265483884634545,1
"54826","GIN1",-0.0166905619431253,-0.288134826039545,0.773243535186335,1
"126326","GIPC3",-0.261007646776949,-2.40225932590314,0.0162941527087433,1
"28964","GIT1",0.156982973014733,2.29023375781042,0.0220077694935997,1
"2697","GJA1",0.214145034157575,1.58844966531807,0.112184694446518,1
"2702","GJA5",-0.237485633137897,-1.85070531190771,0.0642119594648438,1
"10052","GJC1",0.22984772500769,2.10312728787045,0.0354546441937609,1
"125111","GJD3",-0.22851615933546,-2.49825149579853,0.0124807614014878,1
"256356","GK5",-0.109827050635093,-1.27030238658947,0.203976938406148,1
"79411","GLB1L",-0.0873885311482158,-1.19541180908837,0.231926174054456,1
"89944","GLB1L2",-0.0455522169351146,-0.283903859538639,0.776484058665644,1
"113263","GLCCI1",0.138061354890798,1.64062929709975,0.100874389621084,1
"26035","GLCE",0.231330069153471,2.61354204238498,0.00896090580321621,1
"2737","GLI3",-0.174004968152451,-1.54151239003694,0.12319212979633,1
"2738","GLI4",0.0511745797019869,0.599706633930929,0.548701766289203,1
"51031","GLOD4",-0.0525803529029986,-1.34517087595692,0.178570059062518,1
"2745","GLRX",0.28189325178795,2.59605235443639,0.0094301695078335,1
"27165","GLS2",0.00129874469858845,0.0111737472931515,0.991084825062705,1
"55830","GLT8D1",0.121493523006094,2.99374413969469,0.00275576934766569,1
"51228","GLTP",-0.019238704340003,-0.380959153715001,0.703233557752591,1
"2746","GLUD1",-0.108566656927065,-2.05795105107826,0.0395948324221772,1
"2747","GLUD2",-0.184688564080744,-2.85167622483294,0.00434893726390493,1
"2752","GLUL",0.343204980087544,3.20555890790583,0.00134800451510528,1
"2760","GM2A",0.124558441339065,1.91944123800889,0.0549285162489524,1
"64395","GMCL1",0.240406489555148,3.72330828282351,0.000196629184667076,1
"10691","GMEB1",0.0521259112833598,1.09046917372397,0.275506525163718,1
"26205","GMEB2",0.183620426566719,3.51059554944774,0.00044710409260238,1
"51053","GMNN",-0.0718454643168247,-0.872369575988296,0.383006792402571,1
"2766","GMPR",-0.283887460169427,-2.39555896664409,0.0165950447159475,1
"51292","GMPR2",0.0520025977901642,1.03517758616382,0.300585984241858,1
"2768","GNA12",-0.0580506826848517,-0.903961026764739,0.366016067462857,1
"9630","GNA14",-0.134851165848018,-1.00463812202517,0.315071133667383,1
"2769","GNA15",0.0660416442405905,0.636246892346313,0.524615513748657,1
"2771","GNAI2",-0.160479089245522,-2.13381429954209,0.0328579848970419,1
"2776","GNAQ",-0.345896243933489,-3.94006210072407,8.14605191119582e-05,1
"59345","GNB4",0.302181421056419,3.52815358590565,0.000418469278204568,1
"79158","GNPTAB",0.219715910675827,3.79018536731717,0.000150534902954866,1
"84572","GNPTG",0.109469291613598,1.49357234974661,0.135287430929529,1
"2799","GNS",-0.19790947896252,-2.62241901882707,0.00873080140174897,1
"2800","GOLGA1",0.131429118301122,3.10999350615945,0.0018709145706883,1
"55592","GOLGA2P5",-0.0480162371864351,-0.406304090454693,0.684519180257135,1
"2803","GOLGA4",0.0223199493514378,0.343285026353663,0.731384044403134,1
"51125","GOLGA7",-0.134296100533515,-2.19797317225785,0.0279510177906947,1
"2804","GOLGB1",0.135202378602316,2.17561035308967,0.0295844085366192,1
"27333","GOLIM4",0.0024100403913205,0.0348969926959317,0.97216187863527,1
"57120","GOPC",-0.102936875248611,-1.92655428340909,0.0540352006805632,1
"9527","GOSR1",0.138109266837665,2.58470542131727,0.00974622274296263,1
"9570","GOSR2",0.0605679898897668,1.44587106425167,0.148213369212317,1
"7918","GPANK1",-0.00929153085177502,-0.166466979179852,0.867789467368161,1
"55094","GPATCH1",0.0680261641044919,1.294109877159,0.195627470312354,1
"63906","GPATCH3",-0.159858621033708,-2.98433248844595,0.00284197766009489,1
"23131","GPATCH8",-0.174986731026482,-3.2488554052592,0.00115870360926999,1
"65056","GPBP1",0.0951257014222164,2.40510464094098,0.0161678355604325,1
"60313","GPBP1L1",0.066358098342312,1.97633745335996,0.0481165703629116,1
"2817","GPC1",0.199036656356312,2.30596665001239,0.0211124958916572,1
"10082","GPC6",-0.259669683681247,-1.68715616093194,0.0915733284845507,1
"27238","GPKOW",0.176626010844608,3.3993036753338,0.000675576613397787,1
"54707","GPN2",0.00563697011612775,0.134106130923345,0.893318651663296,1
"51184","GPN3",-0.0411956236215271,-0.761137157677732,0.446575148560137,1
"56927","GPR108",-0.111971660250886,-2.1057756400939,0.0352238457964972,1
"80045","GPR157",0.204256775479264,1.80562087695149,0.0709775793787951,1
"23432","GPR161",-0.229718175420465,-2.41527338910826,0.0157234030489118,1
"11245","GPR176",-0.104145720350016,-1.20887802542034,0.226709709600375,1
"160897","GPR180",-0.19694181710921,-2.18710849225966,0.0287346048423622,1
"1880","GPR183",-0.142586200490231,-1.18969557784672,0.234166064106257,1
"2861","GPR37",0.523446422971369,3.82746111481125,0.00012947182985607,1
"2863","GPR39",0.532157386412736,3.38243732637772,0.000718456695396048,1
"2828","GPR4",-0.0645438675109195,-0.534673826086637,0.592875423577713,1
"55890","GPRC5C",0.101674334335311,0.740206651820052,0.459174612022251,1
"285513","GPRIN3",0.41040070119595,3.72864871400661,0.000192509289385849,1
"2874","GPS2",-0.0866631050025086,-1.59701212486642,0.110263004519655,1
"26086","GPSM1",0.135322777183399,1.63024892117334,0.103048898246414,1
"63940","GPSM3",0.214185637831923,2.26735553749811,0.0233685153080112,1
"2876","GPX1",-0.202781935641474,-2.07623624797302,0.0378721063139036,1
"2882","GPX7",0.0312544358024033,0.369315894037745,0.711892279928172,1
"23151","GRAMD4",0.023833524513563,0.376543852337086,0.706512620700824,1
"10750","GRAP",-0.324983893940181,-3.03019784986501,0.00244393584440994,1
"2888","GRB14",-0.394978214754675,-1.96158595315848,0.0498107089823069,1
"2886","GRB7",0.660797355197543,3.88287924719545,0.000103226837794806,1
"29841","GRHL1",-0.0992896535229144,-0.716891996548151,0.47344074072827,1
"9380","GRHPR",-0.184711104945802,-3.26248513248146,0.00110439965699367,1
"2922","GRP",0.348370655511278,1.4274245262994,0.153457565499512,1
"80273","GRPEL1",0.212006267259474,3.79605226720801,0.000147018515003584,1
"2925","GRPR",0.059430067361587,0.247960278183858,0.804165140575024,1
"23708","GSPT2",0.0280750255963351,0.549752668465989,0.582489026773346,1
"2947","GSTM3",-0.271103683045047,-1.90601005338863,0.056648901322451,1
"119391","GSTO2",0.51416147928689,3.49311961614452,0.000477412606964159,1
"2954","GSTZ1",0.0879372714687229,1.04614779358375,0.295492802008467,1
"2957","GTF2A1",0.165399779390858,1.92120401130095,0.0547059926661871,1
"2959","GTF2B",-0.0901029882468732,-2.16086284205357,0.0307059359759544,1
"2961","GTF2E2",0.0978179721313667,1.44797218547856,0.147624829648274,1
"2962","GTF2F1",0.0813875360678928,1.49502908141417,0.134906852581747,1
"2963","GTF2F2",0.154977857186942,3.24756727003907,0.00116396145689579,1
"653238","GTF2H2B",0.170643920271904,2.18155960937271,0.0291420505812511,1
"2967","GTF2H3",0.220945520448897,3.9012793286334,9.56856628311668e-05,1
"404672","GTF2H5",-0.0194824261084284,-0.338132251952365,0.735263526906825,1
"2969","GTF2I",0.0679088738656069,1.06467897867046,0.287021225986855,1
"9330","GTF3C3",0.0227599108297416,0.498259892289794,0.61830087318952,1
"9328","GTF3C5",0.159178608205364,2.86786017216116,0.00413258129969811,1
"9567","GTPBP1",-0.0484564258038331,-1.01593677749601,0.309659494012223,1
"85865","GTPBP10",0.0478512341010453,0.882831685089702,0.377327218350349,1
"54676","GTPBP2",0.173412767898456,3.52010172828923,0.000431381311974336,1
"8225","GTPBP6",-0.173212263350161,-2.50462950215671,0.01225797218263,1
"29083","GTPBP8",-0.0286435857634173,-0.515857491664565,0.605953945071225,1
"2977","GUCY1A2",-0.293455764522115,-2.33356499151669,0.0196185115099173,1
"60558","GUF1",0.242281438337964,3.8175167836821,0.000134801619545368,1
"728411","GUSBP1",-0.0514991238684298,-0.664114424581458,0.506617078639243,1
"283464","GXYLT1",0.149848246366164,2.93531764324181,0.00333206399147402,1
"2992","GYG1",0.187426912887276,3.32074101227407,0.000897788057408788,1
"2997","GYS1",-0.0483939852216599,-0.644462477280285,0.519275581960325,1
"3001","GZMA",0.298590854948949,2.1787691516184,0.0293488216913256,1
"283120","H19",-0.339878394694255,-2.08073830447407,0.0374578659708552,1
"3032","HADHB",-0.184642918616789,-3.28696484273627,0.00101273476484015,1
"3037","HAS2",-0.229604919837985,-1.46858662879215,0.141944943764733,1
"55142","HAUS2",-0.0583581661456136,-1.23649164993425,0.216275867636971,1
"79441","HAUS3",0.0752039751541901,1.45979137417791,0.144347419941498,1
"23354","HAUS5",0.175182183189576,2.59418312403366,0.00948159703194949,1
"54801","HAUS6",0.21899885876228,3.4951749827105,0.000473751053745858,1
"55559","HAUS7",0.256793547355713,3.52592224069184,0.000422010857361398,1
"10767","HBS1L",0.194751655419763,3.1745804786917,0.00150053273390529,1
"414777","HCG18",0.0311094884822607,0.528943044294706,0.5968449608027,1
"54435","HCG4",-0.542720760954413,-3.82716756728797,0.000129626274538253,1
"3055","HCK",0.365944083097185,3.49182510380011,0.000479732258958074,1
"3059","HCLS1",0.00350038627292141,0.033917344156091,0.972943062508591,1
"10866","HCP5",-0.0206159828802823,-0.199387463722589,0.841959666109083,1
"10870","HCST",-0.0909515457292012,-0.761388871302476,0.446424832523409,1
"83933","HDAC10",0.152433889061869,2.15142479729362,0.0314426856798397,1
"8841","HDAC3",0.0490800298851782,1.32320303995092,0.185767865342827,1
"10013","HDAC6",-0.143061026508944,-3.52663535500652,0.000420875974379164,1
"9734","HDAC9",-0.377182622720595,-2.70232885165232,0.00688556230772998,1
"51020","HDDC2",-0.22115470394159,-3.81506147131378,0.000136149037280466,1
"374659","HDDC3",-0.00986766045016647,-0.139632108926279,0.888950669885475,1
"84064","HDHD2",-0.0931559072256821,-1.87339315220319,0.0610141149277682,1
"81932","HDHD3",-0.0104409278063278,-0.151445398537973,0.879624379571844,1
"139324","HDX",-0.260934790125388,-3.55947134452573,0.000371602075382654,1
"25938","HEATR5A",0.009180899734798,0.142559475664181,0.886638104231825,1
"54497","HEATR5B",-0.0616135116698766,-1.10710480377726,0.268248618865369,1
"50865","HEBP1",0.151631957448622,1.88539859161565,0.059376044036741,1
"25831","HECTD1",-0.140901384094887,-2.38916959662297,0.0168865051336082,1
"143279","HECTD2",0.0243936977864757,0.31206185030979,0.754993518797773,1
"79654","HECTD3",-0.235822715206138,-3.83223115715285,0.000126986336054061,1
"57520","HECW2",0.268613940528803,2.98142445947686,0.00286910820564987,1
"9931","HELZ",-0.0740505484599191,-1.15745213425816,0.247087684571038,1
"51409","HEMK1",-0.177135465868811,-2.4492947717126,0.0143136253808928,1
"113802","HENMT1",0.256647673898666,2.38161952457786,0.0172366960799606,1
"8916","HERC3",-0.254070842349089,-3.05128405825464,0.00227864888554789,1
"26091","HERC4",0.0142024132592413,0.280013910941173,0.779466832260064,1
"51191","HERC5",-0.29529541178602,-2.51775201200163,0.0118106444305697,1
"55008","HERC6",0.025178218567909,0.216766002756983,0.828390707876236,1
"9709","HERPUD1",-0.170957520836303,-3.14368268207739,0.00166836243775105,1
"3280","HES1",0.128320204978199,1.2800328222383,0.200533592738843,1
"3073","HEXA",0.0760299150203759,1.17142292732515,0.241428820934104,1
"3074","HEXB",0.104939898136911,1.86047003736208,0.0628190537696265,1
"10614","HEXIM1",0.161076704637631,2.5026367464312,0.0123271993830456,1
"3077","HFE",-0.225303799372006,-2.39838888775554,0.0164673717116306,1
"3081","HGD",0.470550375655832,2.08907620707057,0.0367008637509275,1
"138050","HGSNAT",-0.0704869993432698,-1.01427458897829,0.310451745814935,1
"3087","HHEX",-0.152479332056602,-1.32670268007059,0.184607054071474,1
"84439","HHIPL1",0.231769509331285,2.52475734117177,0.0115778202737433,1
"11147","HHLA3",-0.00200466373691885,-0.0272262763923654,0.978279257941061,1
"3091","HIF1A",0.24114459125504,2.79373948821055,0.00521024332600953,1
"55662","HIF1AN",-0.16486054073884,-3.72031071118037,0.000198977828996487,1
"25994","HIGD1A",0.0496409012850886,0.670623920614825,0.502460139993625,1
"192286","HIGD2A",0.144870582012768,1.8701818227566,0.0614585730388319,1
"25988","HINFP",-0.103711158006973,-2.12159884394784,0.0338714395580802,1
"3094","HINT1",0.188497803290008,3.03462078556231,0.00240838296560849,1
"84681","HINT2",-0.096337572040489,-1.24532801975566,0.213011200093376,1
"135114","HINT3",-0.129640121133531,-2.00939753554014,0.0444949913860449,1
"3092","HIP1",0.133831011088326,2.00971686467703,0.0444611639923706,1
"9026","HIP1R",-0.0839921502114456,-1.16973049710824,0.242109441204747,1
"204851","HIPK1",-0.116565623143971,-2.0607584549946,0.039326089787195,1
"8479","HIRIP3",0.270365858502383,3.61402347937163,0.000301481742157838,1
"3096","HIVEP1",0.0741462462082761,1.19564671066611,0.231834454999807,1
"59269","HIVEP3",-0.214518494768865,-3.03499939938497,0.00240536165928368,1
"3099","HK2",0.093889931770057,0.987050321728175,0.323617969872522,1
"3101","HK3",0.467824623308879,3.00021594182557,0.0026978826402506,1
"3105","HLA-A",0.350434908766818,3.54707737482151,0.000389530170413116,1
"3106","HLA-B",0.301044105474249,3.09461495559523,0.00197068550051151,1
"3108","HLA-DMA",-0.181629696979566,-1.745584891693,0.0808831094309946,1
"3109","HLA-DMB",0.290688355217712,3.09539126545326,0.00196553425528105,1
"3111","HLA-DOA",-0.0500593874356624,-0.528694556392229,0.597017354042622,1
"3112","HLA-DOB",-0.257391022152349,-2.02643088720196,0.0427206484352637,1
"3113","HLA-DPA1",0.186640953083192,2.01749113311022,0.0436442854278542,1
"3115","HLA-DPB1",0.220994222787859,2.2391356534739,0.025147091057677,1
"3122","HLA-DRA",0.352423122926515,3.68615363865399,0.000227668937514159,1
"3123","HLA-DRB1",0.246754154150102,2.43195237030271,0.0150176820036722,1
"3127","HLA-DRB5",0.0962442997436897,0.918542446588163,0.358334947352209,1
"3128","HLA-DRB6",0.127556527988052,1.24442966791121,0.21334146953083,1
"3134","HLA-F",0.211999257998298,1.98250387341426,0.0474228742966141,1
"3136","HLA-H",0.280917629509161,2.82541240196297,0.00472197973367772,1
"3139","HLA-L",0.172081623405648,2.03853609121822,0.0414963491833488,1
"79618","HMBOX1",-0.189802156534216,-1.98189445264936,0.0474910549515074,1
"83872","HMCN1",-0.374024483408353,-3.11808668263177,0.0018202925788456,1
"10363","HMG20A",0.00763329140869733,0.178091178777306,0.858651369609427,1
"3146","HMGB1",0.0269658903317242,0.541209576303411,0.588363137635391,1
"3155","HMGCL",0.00424158336589489,0.0662865594098711,0.947149683726714,1
