"","SYMBOL","FC","DESeq2.STAT","PVAL","ADJ.PVAL"
"171546","SPTSSA",-0.141870192012083,-0.724671669512948,0.468653479342297,1
"165679","SPTSSB",-0.336483192597783,-0.484166375632372,0.628267797847465,1
"144108","SPTY2D1",-0.225543988741258,-1.3471357676808,0.17793651039787,1
"8878","SQSTM1",-0.492359411717754,-1.90251231497395,0.0571042104223226,1
"10011","SRA1",-0.0912665739823884,-0.673367505667048,0.50071351590172,1
"55133","SRBD1",0.136266534124551,1.05356654778577,0.292081411478978,1
"6714","SRC",0.176401750411415,0.808160908484318,0.418997958222505,1
"10847","SRCAP",-0.0339352313070998,-0.25662584377648,0.797467622523822,1
"80725","SRCIN1",1.48116356069706,3.5416157525736,0.000397684327554197,1
"79644","SRD5A3",0.781627252338409,3.49579330266526,0.000472654677762936,1
"6720","SREBF1",0.90554140536457,3.60147801413855,0.000316413185215135,1
"6721","SREBF2",-0.287914927924311,-1.51087822059784,0.130819480776337,1
"140890","SREK1",-0.00158238302655432,-0.0110706803889702,0.991167055467987,1
"285672","SREK1IP1",-0.41061340923608,-2.43199396545887,0.0150159574890627,1
"153443","SRFBP1",-0.129741832529469,-0.791514309116511,0.428643929469853,1
"57522","SRGAP1",0.385714057486833,2.15467064462184,0.0311876165228921,1
"9901","SRGAP3",-0.248538741204715,-0.670690204954781,0.502417904038779,1
"6717","SRI",0.19302015185436,1.09606039695564,0.273052344301803,1
"6723","SRM",0.545232979278873,3.13800838018849,0.00170100013685931,1
"6725","SRMS",1.76512912115598,3.10844268931766,0.00188076118815738,1
"6727","SRP14",-0.15350019503528,-1.33359888919336,0.182335347199375,1
"6728","SRP19",0.158596978702474,1.53132502468908,0.125689083748219,1
"6729","SRP54",0.268173169568466,2.0728230516715,0.0381887503030321,1
"6730","SRP68",0.175299135401838,1.85220900106951,0.0639958167548913,1
"6731","SRP72",0.0767932430732152,0.751546187541079,0.452324014970328,1
"6726","SRP9",0.350272851565404,3.22748986180587,0.0012488146630313,1
"6732","SRPK1",0.38443486743965,1.75748228565252,0.0788356386456728,1
"6733","SRPK2",0.199436744110688,1.45174338540109,0.146572971006774,1
"58477","SRPRB",0.672274114960423,3.16908350921673,0.00152920450836765,1
"27286","SRPX2",-0.262450545243858,-0.638593606877433,0.523087341363494,1
"402055","SRRD",0.238512148832944,1.93288625224536,0.053250211809242,1
"10250","SRRM1",0.229995721684955,2.342909033201,0.0191340476178195,1
"23524","SRRM2",-0.5158930151558,-3.3431100151278,0.000828450486626341,1
"222183","SRRM3",1.07430830491395,2.95314866379111,0.00314550439322677,1
"51593","SRRT",0.276150658428034,2.44394325473083,0.0145277113473413,1
"6426","SRSF1",0.37216055771185,3.66307386265564,0.00024920664054018,1
"9295","SRSF11",0.331941731643972,2.83464174844069,0.00458771003937919,1
"6427","SRSF2",0.349334476051609,2.74724743075887,0.00600977767760058,1
"6428","SRSF3",-0.286867134391516,-2.46642557403858,0.0136469085600678,1
"6429","SRSF4",0.0472016659141984,0.432902266612642,0.665085773280599,1
"6431","SRSF6",0.0656305186121508,0.416639806471411,0.676941888565695,1
"6432","SRSF7",-0.00790094882550282,-0.0743068366181781,0.940766237238384,1
"140809","SRXN1",0.230529471022931,0.740440130644861,0.45903297598185,1
"6760","SS18",-0.041721158422563,-0.342583440510082,0.731911861569832,1
"51188","SS18L2",0.455869167732259,2.97920939268436,0.00288993215229497,1
"6741","SSB",0.392228965195625,2.82650026014902,0.00470597058302531,1
"6742","SSBP1",0.397158018191325,3.09037801842647,0.0019990189682914,1
"23648","SSBP3",-0.7759956314362,-3.03071142455598,0.00243978307036018,1
"170463","SSBP4",0.240625294291589,2.1066604867264,0.0351470195888367,1
"54434","SSH1",-0.224315848823721,-1.59621446784867,0.110440918536491,1
"85464","SSH2",0.304713540282382,2.3819651952248,0.017220524947884,1
"54961","SSH3",0.252528961448431,0.754144292140459,0.450762583941617,1
"8636","SSNA1",0.263211468309466,1.71684220946886,0.0860080063571285,1
"6745","SSR1",0.465007454250817,3.24804604986755,0.00116200462745381,1
"6746","SSR2",0.408853557912947,3.30103522566007,0.000963287875347727,1
"6748","SSR4",0.196539829273072,1.24305346338791,0.213848132887884,1
"29101","SSU72",0.341428075483447,2.59887184135859,0.00935306852093283,1
"117178","SSX2IP",0.517584750354222,2.72393095195768,0.00645099918199425,1
"6767","ST13",-0.442529775331669,-3.50517793706471,0.000456302204632033,1
"145165","ST13P4",-0.489013120049048,-3.47139176318412,0.000517768014879187,1
"6768","ST14",1.56951423201897,3.12590058879742,0.00177261462841496,1
"6482","ST3GAL1",-1.01260127046848,-3.39001089277552,0.000698898465594686,1
"6483","ST3GAL2",-0.550475773725327,-2.47665412953978,0.0132620349695946,1
"6484","ST3GAL4",-0.476006588314008,-1.56368336894218,0.11789194532506,1
"8869","ST3GAL5",-0.847847311650994,-2.19203937276407,0.0283766637807149,1
"10402","ST3GAL6",0.0818224869839865,0.285251480935362,0.775451481827401,1
"6480","ST6GAL1",-0.609565436620964,-1.83497882396997,0.0665088271424551,1
"84620","ST6GAL2",0.0157315277369412,0.037248010227018,0.970287258524951,1
"55808","ST6GALNAC1",-0.973200052548757,-1.99276197046775,0.0462875178874024,1
"10610","ST6GALNAC2",-0.560511770099217,-1.30413092294847,0.192188947107221,1
"81849","ST6GALNAC5",-0.91274461636643,-2.5557495426936,0.0105959354906567,1
"7982","ST7",-0.0737164393835778,-0.578772778932676,0.562742500854183,1
"54879","ST7L",-0.645227770682511,-3.69353426371204,0.000221158695066481,1
"7903","ST8SIA4",0.245228503309035,0.94851635712713,0.342866649678763,1
"246329","STAC3",0.627930123507002,2.46668501619062,0.0136370257696128,1
"10274","STAG1",0.0651521186231672,0.369178386674481,0.711994764717219,1
"10735","STAG2",0.219675477887365,1.45992737369707,0.144310035100455,1
"54441","STAG3L1",0.334125318444578,2.3156596295393,0.0205768602828862,1
"442582","STAG3L2",0.3613033254681,2.431873988996,0.0150209321280188,1
"64940","STAG3L4",-0.217375629023135,-0.780617621501934,0.435027424517782,1
"8027","STAM",-0.18816520330935,-0.968346126271149,0.332871535499045,1
"10254","STAM2",-0.248454831727107,-2.04158470982182,0.0411927432759847,1
"57559","STAMBPL1",-0.362006020061006,-1.73182681460914,0.0833044023390929,1
"55620","STAP2",1.42845021022156,3.119768537126,0.00180993200850633,1
"10809","STARD10",0.562238918025489,2.32954798189369,0.0198300542025573,1
"10948","STARD3",0.480089619282365,2.21923120695461,0.0264709990142724,1
"83930","STARD3NL",-0.0195335264649456,-0.123185442488494,0.901960252977828,1
"134429","STARD4",-0.190545857524875,-0.544498173064675,0.586098705256099,1
"80765","STARD5",-0.514878308984477,-1.80583813944757,0.0709436261007229,1
"56910","STARD7",0.340400616175185,3.41024595997866,0.000649043179345214,1
"6772","STAT1",0.91110494073924,3.15602686011394,0.00159934131615922,1
"6774","STAT3",-0.390903000581121,-2.10820482845295,0.0350132758171622,1
"6775","STAT4",-0.32552229083061,-0.895515281192779,0.370511700729058,1
"6776","STAT5A",-0.859403635686306,-3.70611303396813,0.000210464398654843,1
"6778","STAT6",-0.800835480963417,-3.29967623768417,0.000967964286636615,1
"6780","STAU1",0.210368382025496,1.83449144264324,0.0665810769016845,1
"27067","STAU2",-0.00939928453873323,-0.0628711971930347,0.949869070765199,1
"8987","STBD1",-0.835655673414602,-2.80220647439224,0.00507543788725842,1
"8614","STC2",0.864326263587811,2.56737653425922,0.0102471273930129,1
"26872","STEAP1",-0.134164807965913,-0.56595861781034,0.571421912101278,1
"57620","STIM2",-0.144498812563661,-1.04002526772818,0.298328161581061,1
"6793","STK10",-0.329806272467187,-2.01939555719082,0.0434461229548221,1
"6794","STK11",0.0640285302190039,1.06174364814618,0.288352078344512,1
"114790","STK11IP",0.139017285400523,0.855942900133011,0.392029363957346,1
"8576","STK16",-0.226280752700642,-1.79052182091505,0.0733700625231524,1
"9263","STK17A",-0.352013358456231,-1.30083573174539,0.193314688402693,1
"9262","STK17B",-0.182831356245076,-0.560523636647866,0.575122321929573,1
"8859","STK19",0.20570588402689,1.41796110025131,0.156202122086626,1
"8428","STK24",0.149182219570622,1.1698300437509,0.242069370640275,1
"10494","STK25",-0.0323724835782168,-0.265538292760947,0.790594814898753,1
"6788","STK3",0.151316010066613,0.923089763497026,0.355960428721057,1
"282974","STK32C",1.007380351326,3.52377796797642,0.0004254405903783,1
"27148","STK36",0.183771908573254,0.93802629822975,0.34823089543432,1
"11329","STK38",-0.192587220013559,-1.20706759207694,0.227406114378168,1
"23012","STK38L",-0.312519844652409,-1.23663393351423,0.216223016089773,1
"27347","STK39",-0.33502584453754,-1.95907686439992,0.0501037857846702,1
"6789","STK4",0.174733426591293,1.30557095155713,0.19169850414693,1
"50861","STMN3",-0.826161060806737,-2.957276288511,0.00310369875820209,1
"9399","STOML1",-0.210466091593173,-1.13840314245832,0.254952182480967,1
"30968","STOML2",0.368155976499385,2.93069117414965,0.00338208820896194,1
"85439","STON2",1.10764662797583,2.84016900709846,0.00450896382277327,1
"219736","STOX1",-0.208898358354545,-0.569654243765932,0.568912229888932,1
"56977","STOX2",-0.11884902470361,-0.415780836311987,0.677570383073091,1
"64220","STRA6",1.21697359087357,2.70546634866265,0.00682085586659616,1
"92335","STRADA",0.105783477965705,0.682898302524422,0.494671106650508,1
"55437","STRADB",0.234203341706466,1.33225011015329,0.182778015128257,1
"11171","STRAP",0.165902000095864,1.28251341921691,0.199662600614876,1
"55342","STRBP",0.518645318385342,2.6066298517748,0.00914381462370105,1
"6801","STRN",0.303243136073106,2.09786710546144,0.0359168865472441,1
"29966","STRN3",-0.494407856941281,-3.18099499270088,0.0014677016641816,1
"29888","STRN4",0.247429196653453,2.29290677832721,0.0218533725012289,1
"412","STS",-0.146060678925522,-0.491594983188642,0.623005690675797,1
"3703","STT3A",0.430890209952659,2.60148124919242,0.00928221392450865,1
"201595","STT3B",0.542385939783239,3.6272814933392,0.000286420983534396,1
"10273","STUB1",-0.477269450828319,-3.63771696197016,0.00027506545876245,1
"8675","STX16",0.0668798793833267,0.473889495443504,0.635578710423991,1
"55014","STX17",-0.247973761660661,-1.80351754601882,0.0713069723796268,1
"53407","STX18",0.0700864599467802,0.747364773809126,0.454843402862337,1
"6809","STX3",0.702285001120662,3.23307583508932,0.00122465048627999,1
"6810","STX4",0.0583693542917496,0.573018394535577,0.566632239347185,1
"6811","STX5",-0.154381125601337,-1.16885143910852,0.242463491455518,1
"8417","STX7",-0.378669326948081,-2.84194083763636,0.00448398117412651,1
"9482","STX8",-0.493699400025503,-2.99746478432392,0.00272235309394942,1
"6814","STXBP3",-0.235973215864631,-1.6194021525307,0.105360764011905,1
"252983","STXBP4",-0.491713762381099,-1.95593622798163,0.0504726669737388,1
"134957","STXBP5",-0.0434793847906696,-0.204672155981111,0.837828276169165,1
"55359","STYK1",0.882261818097769,1.52990705756934,0.126039736192691,1
"6815","STYX",-0.0241927792342607,-0.193192396329425,0.846808293415073,1
"51657","STYXL1",0.729660286490569,3.62392650444907,0.000290164090113985,1
"10923","SUB1",-0.264035906199912,-2.44166068122803,0.014619880712755,1
"8803","SUCLA2",-0.388101407362989,-2.92220333514253,0.00347564552918898,1
"8802","SUCLG1",-0.457523956657844,-3.57692347121964,0.00034766190179053,1
"8801","SUCLG2",-0.515536395295608,-3.15342502819945,0.00161366671836659,1
"51684","SUFU",-0.306173027547964,-2.23458330647333,0.0254447177946981,1
"57794","SUGP1",0.0757318701912988,0.81738071207126,0.413710894739189,1
"10147","SUGP2",0.315941095767304,2.11920117208799,0.0340734692901267,1
"10910","SUGT1",0.065867251091551,0.480959920648287,0.630544984332798,1
"23213","SULF1",1.17605704671547,3.92612644477829,8.63247881566145e-05,1
"55959","SULF2",0.249998479473851,0.697244093522083,0.485650048710378,1
"6817","SULT1A1",-0.188175201823852,-0.755505145712759,0.449945945996873,1
"6799","SULT1A2",0.227955223105474,0.794234699696329,0.427058811222588,1
"285362","SUMF1",0.237013931124141,0.956451238072052,0.338844308717988,1
"25870","SUMF2",0.269911154951802,1.35833150718632,0.174358517002185,1
"7341","SUMO1",0.233135025883314,2.22401512833585,0.0261474264131729,1
"474338","SUMO1P3",0.274540143319138,2.96998419923089,0.00297815066776466,1
"6612","SUMO3",0.311930050134096,2.2230705995227,0.0262110397758224,1
"23353","SUN1",0.376459616666877,2.62114553011089,0.00876348434506886,1
"25777","SUN2",-0.721532977916179,-3.73487384118049,0.000187809312678695,1
"6821","SUOX",-0.305652785219046,-1.64908079655852,0.0991310832259976,1
"11198","SUPT16H",0.260125265067178,1.96127099941639,0.0498474184098319,1
"8464","SUPT3H",-0.142755285174967,-1.06781861719063,0.285602338469104,1
"6827","SUPT4H1",0.0405713072914499,0.400089875235065,0.689090321238462,1
"6829","SUPT5H",0.0811797710343124,0.640381913255056,0.521924338558762,1
"6830","SUPT6H",-0.168085598163672,-1.09077257093833,0.275372968666298,1
"9913","SUPT7L",0.312046717335173,3.08176786754612,0.00205775239374102,1
"6832","SUPV3L1",0.0194746350120851,0.164976227106193,0.868962693664963,1
"6834","SURF1",-0.167112292267028,-1.44924891630908,0.147268081341883,1
"6835","SURF2",0.287846839766379,1.96763154294176,0.0491104476763501,1
"6836","SURF4",0.307172132925932,2.37877723552797,0.0173701695942789,1
"6838","SURF6",0.166884880284788,1.11103982874433,0.266551205875808,1
"64420","SUSD1",0.405853118250608,1.19839317663589,0.23076398758005,1
"56241","SUSD2",0.375250682633598,1.29241704288029,0.196212757725041,1
"203328","SUSD3",0.0913854204566057,0.271676419532172,0.785870834049664,1
"55061","SUSD4",0.204304322310396,0.395853015754344,0.692213463682159,1
"26032","SUSD5",-1.12256545922922,-3.21773414781778,0.0012920751743618,1
"6839","SUV39H1",0.746069242405801,3.86195274534924,0.000112484326764397,1
"9900","SV2A",0.223482338351551,0.677877083865782,0.497849630979328,1
"258010","SVIP",-0.241467109041811,-1.0734818325819,0.283054985644239,1
"23075","SWAP70",-0.641920172947286,-3.5498221281876,0.000385491518433156,1
"375757","SWI5",0.174786517181843,1.11628195213756,0.264301464474304,1
"126074","SWSAP1",0.586547692722125,3.23833127128648,0.00120231114986674,1
"54823","SWT1",0.410088482586551,2.45935456782127,0.0139187077499257,1
"94056","SYAP1",0.251003769005123,1.9956453862686,0.0459725355909576,1
"85360","SYDE1",-0.889777678846355,-3.02317556685863,0.00250137078611632,1
"84144","SYDE2",-0.464692429028402,-1.59322846913985,0.111108946801342,1
"25949","SYF2",-0.0939785023454848,-0.753743515393655,0.451003246906945,1
"6850","SYK",-0.321786905030204,-1.08106503834838,0.279668183895367,1
"10492","SYNCRIP",-0.166781685538689,-1.19536294726017,0.231945255752111,1
"23224","SYNE2",0.151004894222285,0.824100919218495,0.409882217904619,1
"8831","SYNGAP1",-0.605843134725037,-3.24458691515331,0.00117621115868672,1
"9144","SYNGR2",0.864908031163657,3.54948430653017,0.000385986471584932,1
"8867","SYNJ1",0.00977520145697492,0.0624828583315242,0.950178312334478,1
"8871","SYNJ2",-0.33491716018653,-1.61274216652542,0.10680053547789,1
"55333","SYNJ2BP",-0.509360818907124,-2.82925465587558,0.00466565577844048,1
"11276","SYNRG",0.153511390547708,1.26545708194187,0.20570752401504,1
"6855","SYP",-0.808476883379385,-2.11507757717681,0.0344233359681178,1
"6856","SYPL1",-0.0449876916440589,-0.218405847225832,0.827112910080027,1
"90196","SYS1",-0.240312036089399,-2.17565875832025,0.0295807861841595,1
"6857","SYT1",-0.2702434946799,-0.824748866988337,0.409514181988861,1
"51760","SYT17",1.23677242436082,3.09142709742282,0.00199196889762617,1
"9066","SYT7",1.17698082604042,2.82967684204382,0.00465950414983398,1
"90019","SYT8",0.806310117339078,1.04437896956603,0.296310089646454,1
"84958","SYTL1",0.984434920394418,1.86103432546998,0.0627393294809705,1
"54843","SYTL2",-0.507304995712978,-1.4202980281748,0.155520934987157,1
"94121","SYTL4",-0.487885724995832,-2.03942596511638,0.0414075331934564,1
"84447","SYVN1",0.330300982473857,2.2460330190662,0.0247018930247732,1
"23334","SZT2",-0.218516514879603,-1.3032611236915,0.192485628690854,1
"10454","TAB1",-0.170744809248515,-0.81810543562636,0.413296985363103,1
"23118","TAB2",-0.30129757412589,-2.52169908961513,0.0116789565695146,1
"257397","TAB3",0.36755929281941,2.84321494386437,0.00446609398423899,1
"4070","TACSTD2",1.25017479788809,2.02071655615289,0.0433091149773163,1
"6871","TADA2A",0.288724272117549,2.39167987935273,0.0167714633568857,1
"10474","TADA3",0.0169566714135995,0.12363050599503,0.901607837484429,1
"6872","TAF1",-0.0160719821014141,-0.108940492155286,0.91324968965828,1
"6881","TAF10",0.179573090827825,1.26825714632668,0.204706135268975,1
"6882","TAF11",0.109430463038417,1.10313290947588,0.269969451191081,1
"6883","TAF12",0.340963137310287,3.03191211430136,0.0024300994573551,1
"6884","TAF13",-0.330943506150783,-1.66627508309385,0.0956586371986716,1
"8148","TAF15",0.0508047184677335,0.262898258821975,0.792628998381376,1
"9014","TAF1B",0.433796423099438,2.32309246704427,0.0201741855727022,1
"9013","TAF1C",0.355998335248971,2.73945975513456,0.00615402486186182,1
"79101","TAF1D",-0.0562642020617909,-0.336506258658732,0.736489132760777,1
"138474","TAF1L",-0.0223578407925062,-0.107152880325961,0.914667696181005,1
"6873","TAF2",0.475790437754172,2.60283816905306,0.00924555840138788,1
"83860","TAF3",-0.050488645289661,-0.333618175832134,0.738667701009309,1
"6874","TAF4",0.794254920881413,2.62560053526708,0.00864962612684336,1
"6875","TAF4B",-0.167003272785786,-0.809105069561927,0.418454712489965,1
"6877","TAF5",0.465458509400661,2.86702086641526,0.0041435569186142,1
"27097","TAF5L",-0.155924762653517,-1.24093813069565,0.214628605265724,1
"6878","TAF6",0.185694675637585,1.03828960619031,0.29913524616657,1
"6879","TAF7",-0.437992332646587,-3.21429345561939,0.00130765954952094,1
"129685","TAF8",0.0889555310625255,0.793747647377877,0.427342355757162,1
"6880","TAF9",-0.330881596896013,-2.23001622737694,0.0257463655961715,1
"51616","TAF9B",-0.39994908589143,-2.17879585340335,0.029346837140774,1
"117289","TAGAP",-1.13755797823969,-3.84685464566856,0.000119643900843103,1
"8407","TAGLN2",0.643381661269979,2.28456336112041,0.0223384433592928,1
"6888","TALDO1",0.296079491954427,1.2338954759781,0.217241855539515,1
"132001","TAMM41",0.321999521085979,1.82772693775956,0.0675905431976008,1
"85461","TANC1",-0.463281292880115,-3.0657867935716,0.00217098061398659,1
"10010","TANK",-0.306578971042039,-2.80350997219824,0.00505496690112673,1
"57551","TAOK1",0.203750749416451,1.32539772544368,0.185039271030246,1
"9344","TAOK2",0.114210835047834,0.940592853905643,0.346913545396981,1
"51347","TAOK3",-0.174446448698219,-1.39784808350127,0.162158691641348,1
"6890","TAP1",0.710227168234427,2.52756095934372,0.0114857882638746,1
"6891","TAP2",0.862596875937457,3.63274975938593,0.000280416935303558,1
"6892","TAPBP",0.305344672794547,1.31750969410868,0.187667833791608,1
"55080","TAPBPL",-0.450023788905662,-2.17901186756682,0.0293307866148775,1
"23435","TARDBP",0.117480026244529,1.40027053270536,0.161432321455446,1
"55617","TASP1",0.384693231489171,3.62318087054187,0.00029100218245201,1
"83940","TATDN1",0.257249276068969,1.51486658477787,0.129806194067131,1
"9797","TATDN2",0.179741317782071,1.48458642193807,0.13765341447569,1
"128387","TATDN3",-0.0653133344561956,-0.431687334055795,0.665968674253296,1
"8887","TAX1BP1",-0.0501055894861472,-0.481572807964607,0.630109446757076,1
"30851","TAX1BP3",-0.173519824336267,-0.868384074113851,0.385184110357157,1
"23216","TBC1D1",-1.140684191181,-3.93784289577579,8.2217393868397e-05,1
"83874","TBC1D10A",-0.647178119962126,-2.98215661021112,0.00286225540213596,1
"26000","TBC1D10B",0.398904335910009,3.87944844666114,0.000104693586294606,1
"374403","TBC1D10C",-1.2247898893012,-3.09098194138303,0.00199495766454179,1
"23232","TBC1D12",-0.420150371177834,-2.19979221280871,0.0278216407290188,1
"54662","TBC1D13",-0.54664849162414,-2.54671817638285,0.0108741212832329,1
"57533","TBC1D14",-0.110167298406496,-0.477625627540816,0.632916687194075,1
"64786","TBC1D15",-0.199816063584725,-2.19162203321943,0.0284068096499263,1
"125058","TBC1D16",0.025107382812494,0.118949047010851,0.905315723669401,1
"79735","TBC1D17",-0.629824168752549,-3.22115724327555,0.00127674077772057,1
"55296","TBC1D19",-0.395229088596942,-2.01694946316388,0.0437007874642616,1
"55357","TBC1D2",0.314425594217914,0.85813745149323,0.390816569341398,1
"128637","TBC1D20",-0.2781153398585,-2.04340226592634,0.0410126333547677,1
"25771","TBC1D22A",-0.102247179399963,-0.935493254686642,0.34953415793483,1
"55633","TBC1D22B",-0.0898565205684861,-0.786251298486822,0.431720278144493,1
"55773","TBC1D23",0.126522883620968,1.10427324071253,0.269474627025783,1
"57465","TBC1D24",0.395842028221421,2.27858586559599,0.022691694941625,1
"4943","TBC1D25",-0.314144140869266,-1.9862293889911,0.0470078589854698,1
"23102","TBC1D2B",-0.473074445426836,-2.88252459145802,0.00394502341357258,1
"23329","TBC1D30",0.735922256027615,2.30341165146928,0.0212556928067675,1
"653645","TBC1D3P1-DHX40P1",0.368957463564808,1.59621638748061,0.110440490098701,1
"9882","TBC1D4",-0.155876927576877,-0.570144350304746,0.568579796724774,1
"9779","TBC1D5",-0.233181345664275,-1.36196018555126,0.173210450474474,1
"11138","TBC1D8",0.131500489128011,0.626496781696753,0.53098914715633,1
"54885","TBC1D8B",0.265314624436462,0.971096826412785,0.33150006402245,1
"23158","TBC1D9",-0.615000460290029,-2.51901999069476,0.0117681975124163,1
"23061","TBC1D9B",-0.0552749662286177,-0.601144844288305,0.547743517088236,1
"6902","TBCA",0.0319105770116138,0.246241040172267,0.805495647930775,1
"1155","TBCB",0.280484223870009,1.68787292142035,0.0914356256815332,1
"6903","TBCC",-0.112665748085425,-0.655859831135698,0.511914315656664,1
"6904","TBCD",0.16857724941147,1.63385208722105,0.102289912256363,1
"219899","TBCEL",-0.0757922475575069,-0.356612118249239,0.721382204167985,1
"93627","TBCK",-0.28543250938717,-2.01199050416098,0.0442209379901164,1
"29110","TBK1",0.267861337810961,2.60432606148384,0.00920551334673522,1
"9755","TBKBP1",-0.686349344971141,-2.6471099897076,0.00811829433308622,1
"10607","TBL3",-0.0202724409945803,-0.143717046870694,0.885723909490815,1
"6908","TBP",0.114230563475223,0.782706754249978,0.433799335010902,1
"9519","TBPL1",0.400479390758443,2.77645601742708,0.00549550698581292,1
"84897","TBRG1",-0.368035989932028,-2.8466096550509,0.00441875079248326,1
"6899","TBX1",0.980829039859681,2.52792402429336,0.0114739178465331,1
"9096","TBX18",-1.21053957057711,-2.78135489344345,0.00541325243825163,1
"6909","TBX2",-0.16996275113563,-0.431470246805588,0.666126482058054,1
"6926","TBX3",0.0256904706847071,0.0624718319320959,0.950187092974352,1
"6911","TBX6",0.419760957940711,1.10510037806423,0.269116096808089,1
"6916","TBXAS1",-0.644911241617231,-2.69677863434399,0.00700137959883059,1
"123036","TC2N",0.700081139034809,1.61961635209015,0.10531471475423,1
"6917","TCEA1",0.111228026582991,1.03877362203165,0.298910031881382,1
"6919","TCEA2",-0.167905042538228,-0.729688278273895,0.465580747687454,1
"6920","TCEA3",-1.23347866415609,-3.71721269153523,0.000201432856205416,1
"90843","TCEAL8",-0.0927244068375666,-0.671034914931388,0.502198287334532,1
"127428","TCEANC2",0.296946875618792,1.77216300360517,0.0763675029618117,1
"10915","TCERG1",0.313393792538368,2.53938919438521,0.0111046214909028,1
"6938","TCF12",-0.131355572056004,-0.952428353203115,0.340879785739253,1
"6932","TCF7",-0.183807024615566,-0.621770851086073,0.534092555785063,1
"83439","TCF7L1",-1.36498201439554,-3.78574112369587,0.000153251151800924,1
"6934","TCF7L2",-0.0683960853199494,-0.319669053723511,0.749219221316176,1
"10732","TCFL5",-0.296002248409991,-1.59454163078921,0.110814774115113,1
"84260","TCHP",0.343646810687324,2.48652338193129,0.0128998092365732,1
"10312","TCIRG1",0.147021329564283,0.644547747055806,0.51922030615547,1
"6950","TCP1",0.240053276147074,1.75352710055014,0.0795115718910794,1
"55346","TCP11L1",-0.418589289184124,-2.54348009610715,0.0109754309829857,1
"255394","TCP11L2",-0.0290298782081583,-0.147362389943992,0.882845989858527,1
"6988","TCTA",-0.34708918360478,-1.53138014483373,0.125675468320661,1
"79600","TCTN1",-0.0984718450731195,-0.52057663169216,0.602661731710603,1
"26123","TCTN3",-0.188148568926028,-1.65319242105793,0.0982917084523844,1
"51567","TDP2",0.279428896475079,1.78326624117721,0.0745429740127523,1
"23424","TDRD7",-0.327317187643328,-2.14446500563381,0.0319956464781048,1
"8463","TEAD2",-0.549996546826946,-1.47456038267607,0.140330772606745,1
"7004","TEAD4",0.960417162268714,3.88776444125989,0.000101171738762937,1
"7006","TEC",-0.569257911124695,-2.40473329232828,0.0161842725184176,1
"25851","TECPR1",-0.190732059111171,-1.21609769479371,0.223947708587732,1
"9895","TECPR2",-0.702319950995309,-3.28594663077437,0.00101640265572244,1
"9524","TECR",0.424889986115693,1.81731944269239,0.0691682145963162,1
"100132288","TEKT4P2",-0.206628481272123,-0.907210304181922,0.364295595744813,1
"9894","TELO2",0.15375187656483,1.1746745245913,0.240124955193688,1
"7011","TEP1",-0.0787387311822451,-0.513541752610413,0.607572412249431,1
"7013","TERF1",-0.339944050687656,-2.13188769540319,0.0330160799931613,1
"7014","TERF2",-0.200863013583347,-1.8450542890838,0.0650296417202011,1
"54386","TERF2IP",-0.439386716442079,-3.10205007745085,0.0019218544441042,1
"54997","TESC",-1.19587090787421,-2.06285181973375,0.0391267088998327,1
"7016","TESK1",-0.172507390547496,-0.987006495784726,0.323639454164571,1
"10420","TESK2",0.379535999490047,1.67689533901356,0.0935629497574923,1
"54790","TET2",0.208124750630915,1.08162651522605,0.279418517677103,1
"54881","TEX10",0.150462294698267,0.857143896077291,0.391365364202643,1
"55852","TEX2",-0.128528445854373,-0.77131684170615,0.440519152114511,1
"113419","TEX261",0.280983029415479,2.29616333692666,0.0216665439722185,1
"51368","TEX264",0.0857516284043299,0.562152462260337,0.574012146951549,1
"374618","TEX9",0.285341427186995,1.23487726638965,0.216876185400652,1
"7019","TFAM",0.551969664795886,3.44596325885298,0.000569027719040315,1
"7020","TFAP2A",1.61462949541352,3.4060123594699,0.000659191949025376,1
"7022","TFAP2C",1.74227864056041,3.84668230272785,0.000119728053831226,1
"51106","TFB1M",-0.0292499356473551,-0.246755902835296,0.805097139728806,1
"64216","TFB2M",0.586712243783053,3.63865545351323,0.000274065175222072,1
"7024","TFCP2",0.153616911202359,1.14448217157503,0.25242372748522,1
"29842","TFCP2L1",0.359693126782538,0.683036400858467,0.494583841390801,1
"7029","TFDP2",-0.340932361707489,-1.86671873637572,0.0619408758504237,1
"7030","TFE3",-0.520506677055285,-2.7827595424963,0.00538987361120887,1
"22797","TFEC",0.230030010678227,0.750604723887538,0.452890577358562,1
"24144","TFIP11",0.091839039256339,0.828193706075123,0.40756080768167,1
"29844","TFPT",0.401099070988242,3.09023878235861,0.00199995638860085,1
"7039","TGFA",1.01189838099977,2.05596092594128,0.0397862826771793,1
"7040","TGFB1",-0.463542768873163,-2.42625321645366,0.0152556218950033,1
"7042","TGFB2",-1.16255430748694,-2.78737618815622,0.00531367548948429,1
"7045","TGFBI",0.254237886474962,0.742061124215331,0.45805030249311,1
"7046","TGFBR1",-0.28134173937111,-1.17380030169566,0.240475023144454,1
"9392","TGFBRAP1",0.379081616570598,2.00290355660462,0.0451876412774509,1
"7050","TGIF1",0.167208798585242,0.670672589485393,0.502429128319323,1
"60436","TGIF2",0.313347313797744,1.87171235107328,0.0612464098684597,1
"10618","TGOLN2",-0.310902404694759,-1.96299212666247,0.0496470888930755,1
